Origin,Destination,All,Night,Day,Evening
168,41,0,0,0,0
168,42,3,0,1,2
168,43,0,0,0,0
168,44,1,0,1,0
168,45,2,0,1,1
168,46,1,0,1,0
168,47,0,0,0,0
168,48,1,0,1,0
168,49,1,0,1,0
168,50,1,0,1,0
168,51,0,0,0,0
168,52,2,0,1,1
168,53,2,0,2,0
168,54,0,0,0,0
168,55,0,0,0,0
168,56,0,0,0,0
168,57,1,0,1,0
168,58,0,0,0,0
168,59,0,0,0,0
168,60,0,0,0,0
168,61,1,0,0,1
168,62,1,0,1,0
168,63,1,0,1,0
168,64,0,0,0,0
168,65,1,0,1,0
168,66,0,0,0,0
168,67,2,1,0,1
168,68,0,0,0,0
168,69,0,0,0,0
168,70,2,0,1,1
168,71,0,0,0,0
168,72,1,0,1,0
168,73,1,0,1,0
168,74,0,0,0,0
168,75,1,0,1,0
168,76,0,0,0,0
168,77,2,0,2,0
168,78,8,0,5,3
168,79,1,1,0,0
168,80,2,0,0,2
168,81,1,0,1,0
168,82,0,0,0,0
168,83,1,0,0,1
168,84,3,0,2,0
168,85,0,0,0,0
168,86,0,0,0,0
168,87,1,0,1,0
168,88,1,0,1,0
168,89,4,0,2,2
168,90,3,0,2,1
168,91,0,0,0,0
168,92,1,0,1,0
168,93,0,0,0,0
168,94,2,0,1,1
168,95,1,0,1,0
168,96,2,1,2,0
168,97,3,0,1,2
168,98,1,0,1,1
168,99,4,0,3,0
168,100,1,0,1,0
168,101,10,0,7,3
168,102,3,0,3,0
168,103,0,0,0,0
168,104,3,0,1,1
168,105,34,1,32,4
168,106,0,0,0,0
168,107,0,0,0,0
168,108,1,0,1,0
168,109,0,0,0,0
168,110,0,0,0,0
168,111,2,0,2,0
168,112,0,0,0,0
168,113,0,0,0,0
168,114,2,0,0,2
168,115,1,0,1,0
168,116,6,0,4,2
168,117,4,0,3,1
168,118,1,0,0,1
168,119,0,0,0,0
168,120,0,0,0,0
168,121,2,0,1,1
168,122,1,1,0,0
168,123,1,0,1,0
168,124,3,0,1,2
168,125,7,0,7,0
168,126,3,0,3,0
168,127,3,0,1,2
168,128,11,0,9,3
168,129,7,0,5,3
168,130,5,0,5,1
168,131,6,2,2,3
168,132,2,0,0,2
168,133,12,0,12,2
168,134,0,0,0,0
168,135,7,0,7,0
168,136,8,0,7,0
168,137,1,0,1,0
168,138,1,1,0,0
168,139,4,0,3,0
168,140,133,6,101,24
168,141,39,1,23,16
168,142,44,1,36,9
168,143,56,0,35,18
168,144,5,0,3,2
168,145,1,0,1,0
168,146,14,0,15,0
168,147,1,1,0,0
168,148,7,0,4,2
168,149,4,1,3,0
168,150,11,0,8,3
168,151,2,0,1,1
168,152,0,0,0,0
168,153,4,0,3,2
168,154,1,0,1,0
168,155,0,0,0,0
168,156,6,0,6,0
168,157,6,0,5,1
168,158,8,0,5,2
168,159,10,2,6,2
168,160,33,2,29,4
168,161,20,1,18,4
168,162,8,0,6,3
168,163,15,2,10,2
168,164,67,1,61,12
168,165,48,3,35,14
168,166,31,1,25,6
168,167,16,0,9,7
168,168,74,2,62,14
168,169,26,3,24,4
168,170,10,0,9,5
168,171,77,3,60,27
168,172,17,0,11,5
168,173,1,0,1,0
168,174,6,0,6,1
168,175,22,0,17,4
168,176,5,0,3,2
168,177,6,0,5,0
168,178,3,1,2,0
168,179,8,0,4,4
168,180,4,0,3,2
168,181,7,0,6,1
168,182,18,0,16,3
168,183,21,2,16,5
168,184,3,0,3,0
168,185,6,1,4,2
168,186,4,1,1,1
168,187,5,2,3,0
168,188,13,0,10,3
168,189,20,1,18,2
168,190,7,1,2,4
168,191,6,0,5,1
168,192,15,3,8,4
168,193,12,4,9,2
168,194,5,2,3,0
168,195,3,0,1,2
168,196,0,0,0,0
168,197,7,0,3,4
168,198,2,0,2,0
168,199,0,0,0,0
168,External,176,4,135,39
169,1,10,0,9,5
169,2,6,0,4,3
169,3,5,1,3,1
169,4,9,0,7,2
169,5,41,1,32,7
169,6,6,1,2,3
169,7,18,1,14,3
169,8,11,0,9,2
169,9,13,0,12,1
169,10,19,0,18,1
169,11,18,2,8,8
169,12,22,12,7,4
169,13,182,27,108,46
169,14,12,1,7,4
169,15,14,3,11,2
169,16,10,0,9,1
169,17,6,0,5,1
169,18,8,0,7,2
169,19,33,2,27,3
169,20,20,1,17,2
169,21,10,0,8,2
169,22,2,0,1,1
169,23,10,1,7,3
169,24,5,1,4,0
169,25,10,1,7,1
169,26,15,2,12,2
169,27,24,1,17,6
169,28,16,0,13,3
169,29,6,0,5,1
169,30,29,2,29,3
169,31,31,0,29,5
169,32,9,0,7,4
169,33,9,1,6,2
169,34,3,0,3,0
169,35,16,1,14,2
169,36,26,1,25,1
169,37,45,2,37,8
169,38,18,1,16,1
169,39,7,0,8,0
169,40,4,0,2,2
169,41,4,1,2,1
169,42,7,0,5,2
169,43,5,0,5,0
169,44,10,0,8,2
169,45,13,0,10,3
169,46,8,0,11,0
169,47,7,0,5,2
169,48,21,1,16,4
169,49,31,5,21,5
169,50,7,0,7,0
169,51,5,1,3,1
169,52,22,0,19,4
169,53,17,0,14,0
169,54,0,0,0,0
169,55,2,0,2,0
169,56,3,0,3,0
169,57,19,0,14,4
169,58,4,0,3,1
169,59,7,0,7,0
169,60,1,0,1,0
169,61,18,2,12,4
169,62,3,0,2,1
169,63,2,0,2,0
169,64,3,2,1,0
169,65,9,0,10,0
169,66,8,0,6,2
169,67,7,2,5,0
169,68,5,1,4,0
169,69,9,2,6,1
169,70,2,0,1,1
169,71,9,0,5,3
169,72,10,0,8,1
169,73,3,1,2,0
169,74,7,2,2,4
169,75,14,1,10,3
169,76,5,1,4,0
169,77,1,0,1,0
169,78,55,6,35,15
169,79,9,0,7,2
169,80,10,0,6,3
169,81,19,1,15,3
169,82,10,0,8,2
169,83,1,0,0,1
169,84,0,0,0,0
169,85,0,0,0,0
169,86,6,0,5,1
169,87,6,1,5,0
169,88,4,0,3,1
169,89,9,0,9,0
169,90,16,2,12,4
169,91,5,0,4,2
169,92,14,2,7,5
169,93,14,1,11,2
169,94,15,0,12,3
169,95,12,0,13,0
169,96,23,5,15,5
169,97,12,1,10,4
169,98,36,1,24,10
169,99,47,0,35,13
169,100,11,0,9,4
169,101,42,1,29,13
169,102,27,0,15,13
169,103,20,0,15,5
169,104,45,2,33,10
169,105,201,8,169,44
169,106,7,0,7,0
169,107,6,0,5,1
169,108,22,0,15,7
169,109,12,0,8,5
169,110,10,0,8,2
169,111,3,1,2,0
169,112,3,0,3,0
169,113,6,1,4,1
169,114,6,2,3,1
169,115,5,0,4,1
169,116,11,0,9,2
169,117,18,0,8,11
169,118,4,0,3,1
169,119,5,0,4,1
169,120,1,0,1,0
169,121,39,1,39,3
169,122,21,2,19,4
169,123,20,1,16,4
169,124,43,2,31,10
169,125,31,0,28,3
169,126,28,0,18,8
169,127,20,0,12,10
169,128,108,6,80,29
169,129,69,8,42,26
169,130,93,2,68,30
169,131,45,3,34,14
169,132,15,1,13,2
169,133,89,6,58,29
169,134,31,2,20,6
169,135,81,7,59,17
169,136,70,3,45,21
169,137,14,1,8,5
169,138,9,0,9,0
169,139,23,2,23,2
169,140,95,2,77,20
169,141,91,5,71,14
169,142,34,0,31,4
169,143,692,20,539,140
169,144,89,0,87,5
169,145,48,0,48,4
169,146,50,0,43,7
169,147,26,0,22,5
169,148,81,3,65,15
169,149,88,2,69,16
169,150,88,3,74,11
169,151,23,1,14,9
169,152,4,0,4,0
169,153,46,1,35,9
169,154,27,1,16,8
169,155,13,0,11,2
169,156,126,4,105,13
169,157,70,3,58,8
169,158,36,3,29,6
169,159,55,2,37,16
169,160,228,15,158,69
169,161,86,5,61,33
169,162,63,2,53,12
169,163,185,8,127,47
169,164,298,10,238,59
169,165,260,16,187,57
169,166,170,14,107,51
169,167,510,15,321,164
169,168,37,1,28,9
169,169,665,40,455,204
169,170,147,0,112,33
169,171,54,5,36,12
169,172,79,1,68,11
169,173,17,1,13,3
169,174,65,3,45,15
169,175,35,5,27,3
169,176,21,1,16,5
169,177,25,0,28,4
169,178,6,0,6,1
169,179,24,1,24,1
169,180,53,0,53,1
169,181,29,0,26,3
169,182,39,1,39,3
169,183,57,5,41,10
169,184,43,1,39,3
169,185,26,5,19,1
169,186,48,1,44,2
169,187,35,2,28,8
169,188,41,2,32,10
169,189,72,12,42,17
169,190,59,4,47,9
169,191,88,5,70,14
169,192,43,4,32,9
169,193,70,9,53,20
169,194,64,7,55,11
169,195,26,3,21,2
169,196,14,1,11,2
169,197,28,4,15,10
169,198,19,0,16,4
169,199,35,1,27,8
169,External,1581,57,1217,314
170,1,4,0,7,0
170,2,27,0,21,10
170,3,10,0,9,1
170,4,7,0,5,2
170,5,65,0,56,7
170,6,18,2,9,7
170,7,21,4,12,6
170,8,19,0,18,3
170,9,21,0,18,3
170,10,24,1,22,2
170,11,34,0,20,15
170,12,20,1,19,0
170,13,105,10,69,25
170,14,8,0,7,1
170,15,19,0,15,5
170,16,11,0,8,3
170,17,9,0,7,2
170,18,10,1,6,4
170,19,4,0,2,1
170,20,19,0,19,0
170,21,12,1,9,3
170,22,7,0,5,2
170,23,12,0,10,2
170,24,13,0,13,2
170,25,21,0,9,12
170,26,19,0,16,2
170,27,20,2,17,2
170,28,20,0,13,7
170,29,11,0,10,1
170,30,48,2,38,12
170,31,37,0,39,4
170,32,20,0,18,2
170,33,12,0,12,4
170,34,3,0,3,1
170,35,19,0,18,2
170,36,21,1,16,4
170,37,35,2,30,4
170,38,17,0,15,1
170,39,10,0,9,1
170,40,10,0,7,3
170,41,4,1,1,2
170,42,6,0,6,0
170,43,23,0,20,2
170,44,17,0,15,2
170,45,28,0,20,7
170,46,4,0,4,0
170,47,13,2,10,2
170,48,28,0,21,8
170,49,37,0,29,13
170,50,20,0,17,4
170,51,21,0,17,4
170,52,40,1,29,8
170,53,15,0,10,5
170,54,2,0,2,0
170,55,4,0,3,1
170,56,2,0,1,1
170,57,14,0,15,0
170,58,7,0,4,4
170,59,6,0,4,2
170,60,1,0,1,0
170,61,35,1,28,7
170,62,8,0,7,1
170,63,6,1,3,2
170,64,4,0,4,0
170,65,3,0,3,1
170,66,13,0,15,1
170,67,10,1,8,1
170,68,5,0,4,1
170,69,8,0,8,2
170,70,1,0,1,0
170,71,5,0,3,3
170,72,13,0,10,2
170,73,15,0,10,5
170,74,9,0,8,1
170,75,22,1,18,3
170,76,22,1,13,7
170,77,11,1,10,0
170,78,84,1,63,18
170,79,9,0,8,1
170,80,22,0,19,2
170,81,27,1,22,5
170,82,13,0,10,3
170,83,6,0,3,2
170,84,8,1,5,2
170,85,2,0,2,0
170,86,5,0,4,1
170,87,13,1,10,2
170,88,9,0,9,1
170,89,13,1,11,1
170,90,27,0,21,8
170,91,12,0,11,0
170,92,14,0,9,6
170,93,34,0,27,5
170,94,41,2,32,5
170,95,33,3,21,8
170,96,46,1,27,20
170,97,25,0,21,7
170,98,58,2,31,33
170,99,68,1,46,23
170,100,21,0,17,9
170,101,62,1,44,21
170,102,56,1,42,14
170,103,25,3,20,3
170,104,92,7,65,23
170,105,394,3,312,118
170,106,12,0,10,2
170,107,6,0,3,2
170,108,23,0,16,8
170,109,14,0,8,7
170,110,14,0,12,2
170,111,12,0,12,0
170,112,15,0,14,1
170,113,13,0,10,5
170,114,16,0,10,5
170,115,7,0,5,2
170,116,25,0,22,4
170,117,27,0,18,9
170,118,7,1,5,1
170,119,9,0,6,2
170,120,5,0,5,1
170,121,41,0,37,4
170,122,46,1,37,10
170,123,12,1,8,3
170,124,196,8,129,66
170,125,65,0,57,10
170,126,70,1,45,22
170,127,72,0,53,20
170,128,105,4,90,23
170,129,126,7,95,41
170,130,212,2,161,47
170,131,93,3,72,21
170,132,25,1,19,5
170,133,183,7,127,58
170,134,72,3,50,17
170,135,144,6,101,40
170,136,131,4,91,38
170,137,37,1,20,16
170,138,23,0,15,7
170,139,44,1,30,11
170,140,465,9,373,78
170,141,182,1,141,38
170,142,16,0,16,2
170,143,115,4,87,23
170,144,33,1,30,6
170,145,30,0,30,1
170,146,20,0,17,4
170,147,8,0,7,1
170,148,65,1,45,16
170,149,67,2,50,16
170,150,45,1,32,11
170,151,14,0,9,5
170,152,4,0,3,1
170,153,72,1,60,12
170,154,34,0,22,9
170,155,13,0,11,2
170,156,51,0,45,8
170,157,45,1,35,10
170,158,24,0,16,8
170,159,69,1,60,17
170,160,74,1,53,24
170,161,38,2,26,13
170,162,34,0,31,11
170,163,134,3,103,27
170,164,131,6,108,23
170,165,107,4,80,23
170,166,153,3,119,36
170,167,58,2,44,11
170,168,20,0,19,4
170,169,152,4,119,38
170,170,477,3,393,112
170,171,286,10,212,68
170,172,37,3,29,5
170,173,17,0,13,9
170,174,52,3,42,10
170,175,171,1,128,40
170,176,44,2,34,7
170,177,26,0,26,2
170,178,39,0,33,12
170,179,34,1,24,9
170,180,49,0,41,10
170,181,27,0,20,7
170,182,59,1,50,9
170,183,150,4,121,34
170,184,40,0,38,6
170,185,49,2,41,10
170,186,30,1,24,5
170,187,33,0,26,10
170,188,45,3,34,9
170,189,107,10,78,25
170,190,71,1,55,16
170,191,70,1,58,8
170,192,102,4,74,30
170,193,79,3,77,21
170,194,37,2,35,7
170,195,35,1,28,6
170,196,30,0,23,4
170,197,45,3,35,8
170,198,44,0,37,8
170,199,46,3,32,10
170,External,1628,28,1271,315
171,1,4,0,3,1
171,2,20,0,17,3
171,3,16,0,13,2
171,4,14,0,10,3
171,5,43,0,39,6
171,6,8,0,7,1
171,7,15,1,11,5
171,8,13,0,11,2
171,9,15,0,14,1
171,10,12,0,9,2
171,11,17,2,13,2
171,12,21,12,8,2
171,13,68,5,55,6
171,14,4,0,4,0
171,15,6,0,5,1
171,16,7,0,5,2
171,17,5,0,5,0
171,18,5,0,3,2
171,19,13,0,13,0
171,20,10,0,10,0
171,21,8,0,8,0
171,22,7,0,4,1
171,23,12,1,9,3
171,24,7,0,6,1
171,25,18,1,15,2
171,26,17,0,16,1
171,27,14,0,12,2
171,28,9,0,3,5
171,29,6,0,6,0
171,30,31,3,22,7
171,31,34,0,36,3
171,32,27,1,29,0
171,33,17,1,15,2
171,34,7,1,5,1
171,35,11,0,8,2
171,36,9,0,9,0
171,37,37,1,36,4
171,38,13,0,10,3
171,39,6,0,6,0
171,40,12,1,11,1
171,41,3,1,1,1
171,42,6,0,6,0
171,43,2,0,2,0
171,44,6,0,5,2
171,45,10,1,5,4
171,46,7,0,5,2
171,47,8,0,8,0
171,48,21,0,16,5
171,49,19,2,18,2
171,50,11,1,8,3
171,51,5,0,4,0
171,52,31,1,22,7
171,53,6,1,4,1
171,54,6,0,5,1
171,55,0,0,0,0
171,56,2,0,1,1
171,57,18,0,14,4
171,58,0,0,0,0
171,59,6,0,5,0
171,60,5,1,5,0
171,61,13,0,9,4
171,62,11,0,9,1
171,63,11,0,10,0
171,64,6,0,6,2
171,65,11,0,13,0
171,66,7,0,7,2
171,67,15,2,11,2
171,68,11,0,9,2
171,69,6,0,3,3
171,70,4,0,5,0
171,71,3,0,3,0
171,72,8,2,7,0
171,73,1,0,0,1
171,74,6,3,3,0
171,75,11,2,8,1
171,76,3,0,2,1
171,77,15,1,13,2
171,78,73,2,54,15
171,79,19,0,19,1
171,80,14,0,13,1
171,81,18,0,17,1
171,82,15,1,12,2
171,83,1,0,1,0
171,84,9,0,8,1
171,85,0,0,0,0
171,86,12,0,14,0
171,87,6,0,3,4
171,88,10,0,7,3
171,89,7,0,5,2
171,90,24,1,16,8
171,91,14,0,13,1
171,92,16,0,11,5
171,93,21,0,13,7
171,94,18,1,12,5
171,95,25,2,21,2
171,96,39,0,34,8
171,97,31,0,36,3
171,98,28,0,24,6
171,99,34,1,30,7
171,100,30,0,24,9
171,101,47,3,33,13
171,102,33,3,26,4
171,103,14,2,9,3
171,104,49,1,39,9
171,105,330,10,278,81
171,106,6,0,5,1
171,107,10,0,8,0
171,108,28,1,20,6
171,109,20,2,14,4
171,110,8,0,5,2
171,111,5,0,5,0
171,112,10,0,6,2
171,113,8,0,7,1
171,114,6,0,5,1
171,115,20,1,18,1
171,116,25,0,20,5
171,117,18,0,13,5
171,118,6,0,7,0
171,119,7,0,5,1
171,120,3,0,1,1
171,121,24,1,19,5
171,122,33,1,28,5
171,123,14,1,11,2
171,124,100,4,65,29
171,125,42,0,35,8
171,126,35,1,28,5
171,127,35,2,28,8
171,128,78,1,68,15
171,129,81,4,62,25
171,130,80,1,63,14
171,131,59,1,49,17
171,132,20,1,15,8
171,133,175,14,131,31
171,134,57,3,41,12
171,135,233,12,191,30
171,136,71,1,50,19
171,137,24,1,18,5
171,138,23,1,17,4
171,139,50,1,41,12
171,140,940,28,771,205
171,141,330,9,244,72
171,142,35,0,27,5
171,143,125,5,101,25
171,144,52,1,40,12
171,145,9,2,7,1
171,146,18,0,18,3
171,147,22,1,19,3
171,148,44,2,31,12
171,149,54,0,46,6
171,150,60,1,50,9
171,151,20,0,16,3
171,152,5,0,4,1
171,153,23,2,16,5
171,154,7,0,5,2
171,155,10,0,9,1
171,156,42,1,34,7
171,157,39,1,34,5
171,158,18,0,16,1
171,159,26,0,19,8
171,160,174,5,143,31
171,161,50,2,41,13
171,162,29,0,25,6
171,163,75,1,61,11
171,164,137,2,123,18
171,165,233,8,178,47
171,166,381,17,283,104
171,167,50,3,34,11
171,168,101,3,77,28
171,169,79,5,58,18
171,170,215,6,186,45
171,171,643,29,518,135
171,172,31,0,27,4
171,173,11,0,9,3
171,174,30,0,23,7
171,175,216,14,160,42
171,176,52,2,41,10
171,177,50,3,46,5
171,178,32,2,26,8
171,179,35,1,26,7
171,180,51,8,34,8
171,181,56,4,44,8
171,182,113,2,95,17
171,183,206,14,141,53
171,184,61,3,59,0
171,185,47,3,43,7
171,186,45,2,38,5
171,187,42,3,33,5
171,188,107,6,84,20
171,189,155,9,121,26
171,190,78,2,64,12
171,191,51,2,45,6
171,192,137,19,103,22
171,193,151,22,118,39
171,194,50,1,38,11
171,195,28,1,29,4
171,196,25,0,26,3
171,197,81,6,62,12
171,198,33,0,26,7
171,199,28,4,18,6
171,External,1588,11,1350,216
172,1,3,0,3,0
172,2,4,0,4,0
172,3,0,0,0,0
172,4,2,0,2,0
172,5,13,0,13,1
172,6,0,0,0,0
172,7,1,0,1,0
172,8,6,0,5,0
172,9,6,0,6,0
172,10,8,0,9,0
172,11,4,0,3,1
172,12,1,0,1,0
172,13,63,3,50,11
172,14,2,0,2,0
172,15,2,0,1,1
172,16,1,0,0,1
172,17,5,0,4,0
172,18,4,0,4,0
172,19,2,0,2,0
172,20,6,1,5,0
172,21,2,0,2,0
172,22,2,0,2,0
172,23,13,0,12,1
172,24,1,0,1,0
172,25,4,0,4,0
172,26,4,1,2,1
172,27,9,0,5,4
172,28,5,0,3,1
172,29,2,0,2,0
172,30,12,0,12,1
172,31,11,0,13,0
172,32,9,0,10,0
172,33,4,1,3,0
172,34,2,0,2,0
172,35,3,0,3,0
172,36,3,1,2,0
172,37,15,2,11,3
172,38,4,0,5,0
172,39,0,0,0,0
172,40,9,0,9,1
172,41,7,0,4,3
172,42,14,0,13,1
172,43,2,0,2,0
172,44,1,0,2,0
172,45,5,0,4,1
172,46,1,0,0,1
172,47,4,0,4,0
172,48,14,0,12,1
172,49,9,0,9,0
172,50,9,0,9,0
172,51,1,0,0,1
172,52,11,0,8,2
172,53,2,0,2,0
172,54,1,0,1,0
172,55,0,0,0,0
172,56,0,0,0,0
172,57,5,0,6,0
172,58,4,0,4,0
172,59,1,0,1,0
172,60,0,0,0,0
172,61,6,1,4,2
172,62,1,0,0,1
172,63,4,0,4,0
172,64,0,0,0,0
172,65,0,0,0,0
172,66,1,0,2,0
172,67,10,0,9,3
172,68,3,1,2,0
172,69,3,0,2,1
172,70,0,0,0,0
172,71,1,0,1,0
172,72,4,0,3,1
172,73,0,0,0,0
172,74,0,0,0,0
172,75,4,0,2,2
172,76,7,0,7,0
172,77,1,0,1,0
172,78,16,1,13,1
172,79,9,0,9,0
172,80,2,0,2,0
172,81,7,0,7,0
172,82,2,0,2,0
172,83,6,0,6,0
172,84,3,0,2,1
172,85,0,0,0,0
172,86,4,0,3,1
172,87,7,0,7,1
172,88,4,0,4,0
172,89,3,0,3,0
172,90,8,0,9,0
172,91,1,0,1,0
172,92,4,0,1,3
172,93,5,0,5,0
172,94,8,0,5,2
172,95,5,0,4,2
172,96,5,0,5,0
172,97,7,0,7,1
172,98,6,0,7,0
172,99,10,0,9,1
172,100,5,0,3,1
172,101,11,1,8,2
172,102,10,0,8,3
172,103,6,0,6,0
172,104,11,0,11,0
172,105,24,1,20,5
172,106,2,0,2,0
172,107,0,0,0,0
172,108,2,1,1,0
172,109,0,0,0,0
172,110,2,1,1,0
172,111,1,0,1,0
172,112,1,0,1,0
172,113,3,0,3,0
172,114,0,0,0,0
172,115,1,0,1,0
172,116,5,0,3,1
172,117,3,0,4,0
172,118,3,0,3,0
172,119,3,0,2,1
172,120,1,0,1,0
172,121,14,0,15,1
172,122,5,0,5,0
172,123,3,0,4,0
172,124,16,0,16,1
172,125,9,0,11,0
172,126,8,0,8,0
172,127,9,0,8,1
172,128,35,1,25,13
172,129,11,0,10,2
172,130,13,0,15,2
172,131,13,0,13,1
172,132,5,0,6,0
172,133,16,0,13,3
172,134,9,0,7,2
172,135,18,0,16,2
172,136,14,0,12,1
172,137,4,0,4,0
172,138,4,0,4,0
172,139,8,0,7,2
172,140,59,2,51,8
172,141,104,3,78,21
172,142,55,3,44,11
172,143,130,5,108,18
172,144,100,4,102,2
172,145,30,0,32,4
172,146,61,1,56,12
172,147,27,0,25,3
172,148,102,2,80,22
172,149,96,2,82,14
172,150,108,1,89,19
172,151,32,0,28,5
172,152,8,0,7,1
172,153,53,1,42,10
172,154,28,1,22,5
172,155,9,1,5,2
172,156,163,3,135,28
172,157,51,2,35,15
172,158,49,1,36,11
172,159,118,0,105,18
172,160,42,2,28,15
172,161,32,1,32,8
172,162,79,2,77,12
172,163,192,1,151,39
172,164,153,10,135,24
172,165,74,5,59,8
172,166,53,2,45,8
172,167,41,2,33,7
172,168,10,0,10,1
172,169,61,3,55,11
172,170,42,0,34,9
172,171,27,1,23,3
172,172,70,12,51,11
172,173,22,3,18,3
172,174,72,1,56,16
172,175,22,1,16,5
172,176,3,0,3,1
172,177,7,0,7,2
172,178,8,0,9,0
172,179,7,0,7,0
172,180,13,0,8,3
172,181,5,0,4,2
172,182,21,0,18,4
172,183,46,3,41,4
172,184,18,1,16,1
172,185,20,1,14,4
172,186,19,0,18,2
172,187,10,0,10,0
172,188,24,2,19,2
172,189,86,18,60,9
172,190,51,0,45,6
172,191,68,1,61,8
172,192,55,1,47,14
172,193,54,3,54,9
172,194,45,1,44,4
172,195,7,0,7,1
172,196,4,1,4,0
172,197,20,2,18,1
172,198,7,0,5,2
172,199,10,0,9,1
172,External,1474,14,1225,231
173,1,1,0,1,0
173,2,4,0,4,0
173,3,1,0,1,0
173,4,1,0,1,0
173,5,3,0,1,2
173,6,0,0,0,0
173,7,4,0,4,0
173,8,0,0,0,0
173,9,1,0,0,1
173,10,2,0,2,0
173,11,0,0,0,0
173,12,2,0,2,0
173,13,28,1,22,4
173,14,1,0,2,0
173,15,1,0,0,1
173,16,0,0,0,0
173,17,2,0,2,0
173,18,1,0,1,0
173,19,3,0,3,0
173,20,6,0,4,2
173,21,0,0,0,0
173,22,2,0,1,1
173,23,2,0,2,0
173,24,1,0,1,0
173,25,2,0,1,1
173,26,0,0,0,0
173,27,2,0,0,2
173,28,2,0,2,0
173,29,1,0,1,0
173,30,3,0,3,0
173,31,6,0,6,0
173,32,2,0,2,0
173,33,3,0,1,1
173,34,0,0,0,0
173,35,3,0,1,2
173,36,0,0,0,0
173,37,5,0,4,1
173,38,2,0,2,0
173,39,2,0,2,0
173,40,0,0,0,0
173,41,0,0,0,0
173,42,1,0,0,1
173,43,1,0,0,1
173,44,4,0,3,1
173,45,3,1,1,0
173,46,0,0,0,0
173,47,4,0,2,2
173,48,2,1,0,1
173,49,2,0,1,0
173,50,1,0,2,0
173,51,0,0,0,0
173,52,4,0,2,2
173,53,1,0,0,1
173,54,0,0,0,0
173,55,0,0,0,0
173,56,0,0,0,0
173,57,7,0,7,0
173,58,0,0,0,0
173,59,1,0,1,1
173,60,1,0,1,0
173,61,4,0,2,1
173,62,0,0,0,0
173,63,0,0,0,0
173,64,1,0,2,0
173,65,0,0,0,0
173,66,2,0,2,0
173,67,0,0,0,0
173,68,0,0,0,0
173,69,1,0,1,0
173,70,0,0,0,0
173,71,3,0,1,2
173,72,0,0,0,0
173,73,0,0,0,0
173,74,1,0,2,0
173,75,2,0,1,1
173,76,0,0,0,0
173,77,2,0,1,1
173,78,6,1,2,2
173,79,3,0,4,0
173,80,0,0,0,0
173,81,2,0,2,0
173,82,2,0,2,0
173,83,1,0,1,0
173,84,1,0,0,1
173,85,0,0,0,0
173,86,1,0,1,0
173,87,5,0,4,0
173,88,0,0,0,0
173,89,3,0,1,2
173,90,7,0,7,0
173,91,2,0,2,0
173,92,1,0,1,0
173,93,4,0,2,2
173,94,2,0,2,0
173,95,2,0,2,0
173,96,5,1,5,0
173,97,2,0,1,1
173,98,6,0,5,1
173,99,4,1,3,0
173,100,1,0,1,0
173,101,4,0,4,0
173,102,2,0,1,1
173,103,4,0,2,1
173,104,19,0,17,1
173,105,10,0,9,1
173,106,3,0,3,0
173,107,1,0,1,0
173,108,1,0,1,0
173,109,2,0,1,1
173,110,1,0,1,0
173,111,1,0,1,0
173,112,1,0,1,0
173,113,0,0,0,0
173,114,0,0,0,0
173,115,1,0,0,1
173,116,3,0,3,0
173,117,0,0,0,0
173,118,1,0,1,0
173,119,0,0,0,0
173,120,0,0,0,0
173,121,3,0,3,0
173,122,0,0,0,0
173,123,2,0,1,1
173,124,10,0,5,1
173,125,3,0,3,0
173,126,1,0,1,0
173,127,3,0,3,0
173,128,6,0,5,2
173,129,3,0,1,2
173,130,1,0,1,1
173,131,8,0,6,1
173,132,2,0,1,1
173,133,9,0,6,3
173,134,8,0,7,1
173,135,18,0,17,2
173,136,16,0,7,9
173,137,0,0,0,0
173,138,0,0,0,0
173,139,2,1,0,1
173,140,22,0,20,1
173,141,107,1,88,24
173,142,19,1,11,7
173,143,47,4,39,7
173,144,47,0,42,6
173,145,13,0,15,1
173,146,29,0,31,5
173,147,4,0,4,0
173,148,36,0,24,11
173,149,34,0,30,4
173,150,42,0,41,4
173,151,14,0,9,3
173,152,5,1,3,1
173,153,24,1,20,2
173,154,8,0,6,1
173,155,3,0,3,0
173,156,72,1,61,9
173,157,32,1,22,8
173,158,10,1,9,1
173,159,39,0,35,7
173,160,30,0,25,5
173,161,13,0,11,5
173,162,26,1,23,2
173,163,126,4,91,31
173,164,44,1,41,8
173,165,50,1,39,10
173,166,21,0,14,6
173,167,11,0,8,3
173,168,0,0,0,0
173,169,36,0,30,7
173,170,23,0,17,4
173,171,15,1,11,2
173,172,16,0,16,2
173,173,5,0,4,1
173,174,27,0,24,4
173,175,18,1,12,5
173,176,5,0,5,0
173,177,6,0,4,2
173,178,1,0,1,0
173,179,7,0,5,2
173,180,6,0,4,2
173,181,6,0,3,2
173,182,26,1,22,3
173,183,55,3,41,10
173,184,8,0,8,0
173,185,7,1,5,1
173,186,6,0,5,0
173,187,10,0,10,0
173,188,7,0,5,2
173,189,23,2,17,4
173,190,18,1,13,5
173,191,29,0,23,6
173,192,28,0,25,2
173,193,32,1,27,8
173,194,25,0,27,3
173,195,12,0,10,1
173,196,4,0,4,1
173,197,6,1,5,1
173,198,6,0,5,1
173,199,7,0,7,0
173,External,652,7,516,159
174,1,1,0,2,0
174,2,3,0,3,0
174,3,4,0,4,1
174,4,3,0,2,1
