u,v,key,name,highway,ZMax44mm,ZMax54mm,ZMax71mm,ZMax86mm,ZMax20mm,ZMax198mm,flooded
462,463,0,Länsimäentie,secondary,0.0,0.0,0.0,0.0,0.0,0.0,
462,461,0,Länsimäentie,secondary,0.0,0.0,0.0,0.0,0.0,0.0,
463,462,0,Länsimäentie,secondary,0.0,0.0,0.0,0.0,0.0,0.0,
463,465,0,Ojatie,tertiary,0.22134947776794398,0.22134947776794398,0.22134947776794398,0.22134947776794398,0.090869784355164,0.22134947776794398,
463,464,0,Länsimäentie,secondary,0.0,0.0,0.0,0.0,0.0,0.0,
465,463,0,Ojatie,tertiary,0.22134947776794398,0.22134947776794398,0.22134947776794398,0.22134947776794398,0.090869784355164,0.22134947776794398,
464,463,0,Länsimäentie,secondary,0.0,0.0,0.0,0.0,0.0,0.0,
464,2108,0,Länsimäentie,secondary,0.0,0.0,0.0,0.0,0.0,0.0,
2108,464,0,Länsimäentie,secondary,0.041462898254394996,0.061744588955654996,0.091899110049443,0.091899110049443,0.041462898254394996,0.091899110049443,
2108,2107,0,Itäväylä,primary,0.0,0.0,0.0,0.0,0.0,0.0,
2108,2089,0,Itäväylä,primary,0.0,0.0,0.0,0.0,0.0,0.0,
466,467,0,Kiviportintie,tertiary,0.052716255187988004,0.052716255187988004,0.052716255187988004,0.052716255187988004,0.04922515526413901,0.052716255187988004,
466,533,0,Riskutie,tertiary,0.0,0.0,0.0,0.0,0.0,0.0,
466,532,0,Riskutie,tertiary,0.0,0.0,0.0,0.0,0.0,0.0,
467,2098,0,"['Lallukantie', 'Soraharjuntie']",tertiary,0.05783653259277299,0.05783653259277299,0.05783653259277299,0.05783653259277299,0.05783653259277299,0.05783653259277299,
467,2145,0,Kiviportintie,tertiary,0.074601973141352,0.074601973141352,0.074601973141352,0.074601973141352,0.074601973141352,0.074601973141352,
467,466,0,Kiviportintie,tertiary,0.052716255187988004,0.052716255187988004,0.052716255187988004,0.052716255187988004,0.04922515526413901,0.052716255187988004,
533,534,0,Linnanherrantie,tertiary,0.0,0.0,0.0,0.0,0.0,0.0,
533,466,0,Riskutie,tertiary,0.0,0.0,0.0,0.0,0.0,0.0,
533,1893,0,Linnanherrantie,tertiary,0.061622601862560994,0.061622601862560994,0.061622601862560994,0.061622601862560994,0.061622601862560994,0.061622601862560994,
532,466,0,Riskutie,tertiary,0.0,0.0,0.0,0.0,0.0,0.0,
532,520,0,Riskutie,tertiary,0.040127010869162996,0.040127010869162996,0.040127010869162996,0.040127010869162996,0.040127010869162996,0.040127010869162996,
532,538,0,Vartiokyläntie,tertiary,0.0,0.0,0.0,0.0,0.0,0.0,
2098,1180,0,Karjatanhuanpolku,tertiary,0.0,0.0,0.0,0.0,0.0,0.0,
2098,467,0,"['Soraharjuntie', 'Lallukantie']",tertiary,0.05783653259277299,0.05783653259277299,0.05783653259277299,0.05783653259277299,0.05783653259277299,0.05783653259277299,
2145,467,0,Kiviportintie,tertiary,0.074601973141352,0.074601973141352,0.074601973141352,0.074601973141352,0.074601973141352,0.074601973141352,
2145,468,0,Kiviportintie,tertiary,0.0,0.0,0.0,0.0,0.0,0.0,
468,2145,0,Kiviportintie,tertiary,0.0,0.0,0.0,0.0,0.0,0.0,
468,469,0,Kiviportintie,tertiary,0.0,0.0,0.0,0.0,0.0,0.0,
469,470,0,Kiviportintie,tertiary,0.0,0.0,0.0,0.0,0.0,0.0,
469,468,0,Kiviportintie,tertiary,0.0,0.0,0.0,0.0,0.0,0.0,
470,471,0,Kiviportintie,tertiary,0.0,0.0,0.0,0.0,0.0,0.0,
470,469,0,Kiviportintie,tertiary,0.0,0.0,0.0,0.0,0.0,0.0,
471,470,0,Kiviportintie,tertiary,0.0,0.0,0.0,0.0,0.0,0.0,
471,472,0,Kiviportintie,tertiary,0.0,0.0,0.0,0.0,0.0,0.0,
472,471,0,Kiviportintie,tertiary,0.0,0.0,0.0,0.0,0.0,0.0,
472,538,0,Kiviportintie,tertiary,0.0,0.0,0.0,0.0,0.0,0.0,
473,2398,0,Kalevalantie,secondary,0.0,0.0,0.0,0.0,0.0,0.0,
473,2231,0,Kalevalantie,secondary,0.0,0.0,0.0,0.0,0.0,0.0,
473,890,0,Koivuviidantie,tertiary,0.0,0.0,0.0,0.0,0.0,0.0,
2398,817,0,Kalevalantie,secondary,0.0,0.0,0.0,0.0,0.0,0.0,
2398,473,0,Kalevalantie,secondary,0.0,0.0,0.0,0.0,0.0,0.0,
2231,489,0,Kalevalantie,secondary,0.0,0.0,0.0,0.0,0.0,0.0,
2231,473,0,Kalevalantie,secondary,0.0,0.0,0.0,0.0,0.0,0.0,
890,473,0,Koivuviidantie,tertiary,0.0,0.0,0.0,0.0,0.0,0.0,
890,818,0,Koivuviidantie,tertiary,0.0,0.0,0.0,0.0,0.0,0.0,
474,475,0,Mankkaantie,secondary,0.0,0.0,0.0,0.0,0.0,0.0,
474,826,0,Vanhan-Mankkaan tie,secondary,0.0,0.0,0.0,0.0,0.0,0.0,
474,771,0,Kokinkyläntie,secondary,0.0,0.0,0.0,0.0,0.0,0.0,
475,1949,0,Mankkaantie,secondary,0.0,0.0,0.0,0.0,0.0,0.0,
475,474,0,Mankkaantie,secondary,0.0,0.0,0.0,0.0,0.0,0.0,
826,474,0,Vanhan-Mankkaan tie,secondary,0.0,0.0,0.0,0.0,0.0,0.0,
826,2317,0,Vanhan-Mankkaan tie,secondary,0.0,0.0,0.0,0.0,0.0,0.0,
771,2397,0,Kokinkyläntie,secondary,0.0,0.0,0.0,0.0,0.0,0.0,
771,474,0,Kokinkyläntie,secondary,0.0,0.0,0.0,0.0,0.0,0.0,
1949,475,0,Mankkaantie,secondary,0.0,0.0,0.0,0.0,0.0,0.0,
1949,476,0,Mankkaantie,secondary,0.0,0.0,0.0,0.0,0.0,0.0,
476,706,0,Mankkaantie,secondary,0.0,0.0,0.0,0.0,0.0,0.0,
476,1949,0,Mankkaantie,secondary,0.0,0.0,0.0,0.0,0.0,0.0,
706,476,0,Mankkaantie,secondary,0.0,0.0,0.0,0.0,0.0,0.0,
478,2020,0,,motorway_link,0.0,0.0,0.0,0.0,0.0,0.0,
478,2149,0,,motorway_link,0.0,0.0,0.0,0.0,0.0,0.0,
487,59,0,,motorway_link,0.0,0.0,0.0,0.0,0.0,0.0,
2020,2023,0,,trunk_link,0.0,0.0,0.0,0.0,0.0,0.0,
2149,137,0,Kehä I,trunk,0.0,0.0,0.0,0.0,0.0,0.0,
479,480,0,Turunväylä,motorway,0.0,0.0,0.0,0.0,0.0,0.0,
480,2283,0,Turunväylä,motorway,0.0,0.0,0.0,0.0,0.0,0.0,
480,2456,0,,motorway_link,0.0,0.0,0.0,0.0,0.0,0.0,
2283,58,0,Turunväylä,motorway,0.0,0.0,0.0,0.0,0.0,0.0,
2456,2283,0,,motorway_link,0.0,0.0,0.0,0.0,0.0,0.0,
481,2237,0,Kalevalantie,secondary,0.0,0.0,0.0,0.0,0.0,0.0,
481,2321,0,Kalevalantie,secondary,0.0,0.0,0.0,0.0,0.0,0.0,
2237,481,0,Kalevalantie,secondary,0.0,0.0,0.0,0.0,0.0,0.0,
2237,482,0,Kalevalantie,secondary,0.0,0.0,0.0,0.0,0.0,0.0,
2321,1486,0,Louhentie,tertiary,0.0,0.0,0.0,0.0,0.0,0.0,
2321,827,0,Pohjantie,secondary,0.0,0.0,0.0,0.0,0.0,0.0,
2321,481,0,Kalevalantie,secondary,0.0,0.0,0.0,0.0,0.0,0.0,
2321,817,0,Kalevalantie,secondary,0.0,0.0,0.0,0.0,0.0,0.0,
482,2236,0,Kalevalantie,secondary,0.0,0.0,0.0,0.0,0.0,0.0,
482,816,0,Tietäjäntie,tertiary,0.0,0.0,0.0,0.0,0.0,0.0,
482,2237,0,Kalevalantie,secondary,0.0,0.0,0.0,0.0,0.0,0.0,
2236,483,0,Kalevalantie,secondary,0.0,0.0,0.0,0.0,0.0,0.0,
2236,482,0,Kalevalantie,secondary,0.0,0.0,0.0,0.0,0.0,0.0,
816,753,0,"['Valkjärventie', 'Tietäjäntie']",tertiary,0.0,0.0,0.0,0.0,0.0,0.0,
816,482,0,Tietäjäntie,tertiary,0.0,0.0,0.0,0.0,0.0,0.0,
484,934,0,"['Fallkullantie', 'Saniaistie']",tertiary,0.043636818187835005,0.043636818187835005,0.05396580696106,0.072209249544018,0.043636818187835005,0.097369649052894,
484,485,0,Päivöläntie,tertiary,0.044393348969412,0.044393348969412,0.044393348969412,0.044393348969412,0.044393348969412,0.044393348969412,
484,922,0,Viertolantie,tertiary,0.070025630096919,0.070025630096919,0.070025630096919,0.070025630096919,0.020083932468451998,0.070025630096919,
934,933,0,Malminkaari,secondary,0.0,0.0,0.0,0.0,0.0,0.0,
934,484,0,"['Fallkullantie', 'Saniaistie']",tertiary,0.043636818187835005,0.043636818187835005,0.05396580696106,0.072209249544018,0.043636818187835005,0.097369649052894,
934,935,0,Malminkaari,secondary,0.0,0.004133947193622999,0.058799347487620994,0.053190181245927,0.0,0.053190181245927,
485,954,0,Päivöläntie,tertiary,0.23271535556819603,0.23271535556819603,0.23271535556819603,0.23271535556819603,0.23271535556819603,0.23271535556819603,
485,484,0,Päivöläntie,tertiary,0.044393348969412,0.044393348969412,0.044393348969412,0.044393348969412,0.044393348969412,0.044393348969412,
922,484,0,Viertolantie,tertiary,0.070025630096919,0.070025630096919,0.070025630096919,0.070025630096919,0.020083932468451998,0.070025630096919,
922,1324,0,Malmin kauppatie,secondary,0.0,0.0,0.0,0.0,0.0,0.0,
922,921,0,Vanha Tapanilantie,tertiary,0.018862560992217,0.018862560992217,0.018862560992217,0.018862560992217,0.018862560992217,0.018862560992217,
954,955,0,Tapanilankaari,secondary,0.0,0.0,0.0,0.0,0.0,0.0,
954,485,0,Päivöläntie,tertiary,0.23271535556819603,0.23271535556819603,0.23271535556819603,0.23271535556819603,0.23271535556819603,0.23271535556819603,
954,953,0,Tapanilankaari,secondary,0.0,0.0,0.0,0.0,0.0,0.0,
513,1180,0,Kehä I,trunk,0.0,0.0,0.0,0.0,0.0,0.0,
1158,397,0,,trunk_link,,,,,,,20
1158,1157,0,Marjaniementie,secondary,0.033399934310876,0.033399934310876,0.033399934310876,0.033399934310876,0.033399934310876,0.033399934310876,
1158,486,0,Turunlinnantie,secondary,,,,,,,20
1832,1847,0,,trunk_link,0.141663514272007,0.141663514272007,0.141663514272007,0.141663514272007,0.141663514272007,0.141663514272007,
1832,276,0,Kehä I,trunk,0.0,0.0,0.0,0.0,0.0,0.0,
1848,1268,0,Vanhanlinnantie,tertiary,0.294253754242359,,,,0.13156535008481599,,54
1848,1122,0,Brahelinnantie,tertiary,0.104976165458145,0.104976165458145,0.104976165458145,0.104976165458145,0.104976165458145,0.104976165458145,
1848,486,0,Vanhanlinnantie,tertiary,0.033893924681035,0.033893924681035,0.033893924681035,0.033893924681035,0.033893924681035,0.033893924681035,
548,1694,0,Turuntie,secondary,0.0,0.0,0.0,0.0,0.0,0.0,
548,488,0,Turuntie,secondary,0.0,0.0,0.0,0.0,0.0,0.0,
548,2312,0,Kilonkartanontie,tertiary,0.0,0.0,0.0,0.0,0.0,0.0,
1450,1451,0,,secondary_link,0.0,0.0,0.0,0.0,0.0,0.0,
1450,254,0,Turuntie,secondary,0.0,0.0,0.0,0.0,0.0,0.0,
1692,488,0,Vanha maantie,tertiary,0.0,0.0,0.0,0.0,0.0,0.0,
1692,1941,0,Vanha maantie,tertiary,0.0,0.0,0.0,0.0,0.0,0.0,
489,2231,0,Kalevalantie,secondary,0.0,0.0,0.0,0.0,0.0,0.0,
489,490,0,Kalevalantie,secondary,0.0,0.0,0.0,0.0,0.0,0.0,
490,489,0,Kalevalantie,secondary,0.0,0.0,0.0,0.0,0.0,0.0,
490,491,0,Kalevalantie,secondary,0.0,0.0,0.0,0.0,0.0,0.0,
491,2536,0,Koivu-Mankkaan tie,secondary,0.0,0.0,0.0,0.0,0.0,0.0,
491,490,0,Kalevalantie,secondary,0.0,0.0,0.0,0.0,0.0,0.0,
491,2240,0,Koivu-Mankkaan tie,secondary,0.0,0.0,0.0,0.0,0.0,0.0,
2536,491,0,Koivu-Mankkaan tie,secondary,0.0,0.0,0.0,0.0,0.0,0.0,
2536,643,0,Koivu-Mankkaan tie,secondary,0.0,0.0,0.0,0.0,0.0,0.0,
2240,491,0,Koivu-Mankkaan tie,secondary,0.0,0.0,0.0,0.0,0.0,0.0,
2240,1524,0,Koivu-Mankkaan tie,secondary,0.0,0.0,0.0,0.0,0.0,0.0,
492,625,0,Martinkyläntie,secondary,0.0,0.0,0.0,0.0,0.0,0.0,
492,845,0,Vihdintie,primary,0.0,0.0,0.0,0.0,0.0,0.0,
492,1516,0,Vihdintie,primary,0.0,0.0,0.0,0.0,0.0,0.0,
492,2065,0,Ainontie,tertiary,0.0,0.0,0.0,0.0,0.0,0.0,
625,629,0,Martinkyläntie,secondary,0.0,0.0,0.0,0.0,0.0,0.0,
625,492,0,Martinkyläntie,secondary,0.0,0.0,0.0,0.0,0.0,0.0,
845,624,0,,trunk_link,0.0,0.0,0.0,0.0,0.0,0.0,
845,627,0,Vihdintie,primary,0.0,0.0,0.0,0.0,0.0,0.0,
2065,492,0,Ainontie,tertiary,0.0,0.0,0.0,0.0,0.0,0.0,
2065,762,0,Ainontie,tertiary,0.0,0.0,0.0,0.0,0.0,0.0,
493,494,0,Vihdintie,primary,0.0,0.0,0.0,0.0,0.0,0.0,
493,627,0,Vihdintie,primary,0.0,0.0,0.0,0.0,0.0,0.0,
494,493,0,Vihdintie,primary,0.0,0.0,0.0,0.0,0.0,0.0,
494,626,0,Vihdintie,primary,0.0,0.0,0.0,0.0,0.0,0.0,
627,623,0,,trunk_link,0.0,0.0,0.0,0.0,0.0,0.0,
627,492,0,Vihdintie,primary,0.0,0.0,0.0,0.0,0.0,0.0,
627,493,0,Vihdintie,primary,0.0,0.0,0.0,0.0,0.0,0.0,
495,1380,0,Tiilipojanlenkki,tertiary,0.0,0.0,0.0,0.0,0.0,0.0,
495,496,0,Vihdintie,secondary,0.0,0.0,0.0,0.0,0.0,0.0,
495,626,0,Vihdintie,primary,0.0,0.0,0.0,0.0,0.0,0.0,
1380,495,0,Tiilipojanlenkki,tertiary,0.0,0.0,0.0,0.0,0.0,0.0,
1380,1381,0,Tiilipojanlenkki,tertiary,0.0,0.0,0.0,0.0,0.0,0.0,
496,1806,0,Vihdintie,secondary,0.0,0.0,0.0,0.0,0.0,0.0,
496,495,0,Vihdintie,secondary,0.0,0.0,0.0,0.0,0.0,0.0,
1806,496,0,Vihdintie,secondary,0.0,0.0,0.0,0.0,0.0,0.0,
1806,1492,0,Vihdintie,secondary,0.0,0.0,0.0,0.0,0.0,0.0,
1349,1761,0,Mäkelänkatu,primary,0.005018618784745999,0.005018618784745999,0.005018618784745999,0.005018618784745999,0.005018618784745999,0.005018618784745999,
1349,1350,0,Elimäenkatu,tertiary,0.10299464651421199,0.10299464651421199,0.10299464651421199,0.10299464651421199,0.10299464651421199,0.10299464651421199,
1349,497,0,Mäkelänkatu,primary,0.0,0.0,0.0,0.0,0.0,0.0,
500,1556,0,Kumpulantie,secondary,0.0,0.0,0.0,0.0,0.0,0.0,
500,497,0,Kumpulantie,secondary,0.0,0.0,0.0,0.0,0.0,0.0,
500,1792,0,Jämsänkatu,secondary,0.0,0.0,0.0,0.0,0.0,0.0,
498,364,0,Mäkelänkatu,primary,0.0,0.0,0.0,0.0,0.0,0.0,
499,894,0,Ratapihantie,secondary,0.29530446891698103,0.29530446891698103,0.29530446891698103,0.29530446891698103,0.264412096785634,0.29530446891698103,
499,1557,0,Rautatieläisenkatu,tertiary,,,,,0.25948625108481,,44
499,1746,0,Ratapihantie,secondary,0.042724832478849006,0.042724832478849006,0.042724832478849006,0.042724832478849006,0.042724832478849006,0.042724832478849006,
894,836,0,Ratapihantie,secondary,0.0,0.0,0.0,0.0,0.0,0.0,
894,1555,0,Asemapäällikönkatu,tertiary,0.268542471463446,0.268542471463446,0.268542471463446,0.268542471463446,0.268542471463446,0.268542471463446,
894,499,0,Ratapihantie,secondary,0.296180725097656,0.296180725097656,0.296180725097656,0.296180725097656,0.265288352966309,0.296180725097656,
894,1657,0,"['Pasilansilta', 'Asemapäällikönkatu']",tertiary,0.0,0.0,0.0,0.0,0.0,0.0,
1557,499,0,Rautatieläisenkatu,tertiary,0.241019385882232,0.285321372576568,,,0.19852952499395804,,71
1557,1555,0,Ratamestarinkatu,tertiary,,,,,,,20
1746,1771,0,Ratapihantie,secondary,0.0,0.0,0.0,0.0,0.0,0.0,
1556,1555,0,Ratamestarinkatu,secondary,,,,,,,20
1556,500,0,Kumpulantie,secondary,0.0,0.0,0.0,0.0,0.0,0.0,
1792,500,0,Jämsänkatu,secondary,0.0,0.0,0.0,0.0,0.0,0.0,
1792,2148,0,Teollisuuskatu,primary,0.135862350463867,0.135862350463867,0.135862350463867,0.135862350463867,0.135862350463867,0.135862350463867,
1792,1702,0,Teollisuuskatu,primary,0.05558586120605501,0.05558586120605501,0.05558586120605501,0.05558586120605501,0.05558586120605501,0.05558586120605501,
501,797,0,Junatie,primary,,,,,0.26704158958458396,,44
501,323,0,Pääskylänkatu,"['primary', 'primary_link']",0.194167697316617,0.194167697316617,0.194167697316617,0.194167697316617,0.194167697316617,0.194167697316617,
797,1571,0,Junatie,primary,,,,,0.29243652646725,,44
797,1629,0,Lautatarhankatu,primary,,,,,,,20
797,2199,0,Junatie,primary,,,,,0.26704158958458396,,44
797,798,0,Lautatarhankatu,primary,,,,,,,20
1435,1433,0,Kehä I,trunk,,,,,,,20
503,1434,0,Kehä I,trunk,0.0,0.0,0.0,0.0,0.0,0.18399862694212898,
1434,335,0,,trunk_link,,,,,,,20
1434,504,0,Kehä I,trunk,,,,,0.147828366183175,,44
2272,586,0,,trunk_link,0.0,0.0,0.0,0.0,0.0,0.0,
2272,380,0,Kehä I,trunk,,,,,,,20
1343,1688,0,Lahdenväylä,motorway,0.12471628189086902,0.12471628189086902,0.12471628189086902,0.12471628189086902,0.11835552752017998,,198
506,566,0,Lahdenväylä,motorway,0.0,0.0,0.0,0.0,0.0,0.0,
566,567,0,,motorway_link,0.0,0.0,0.0,0.0,0.0,0.0,
566,572,0,Lahdenväylä,motorway,0.0,0.0,0.0,0.0,0.0,0.0,
509,508,0,Marjaniementie,tertiary,0.0,0.0,0.0,0.0,0.0,0.0,
509,507,0,Marjaniementie,tertiary,0.0,0.0,0.0,0.0,0.0,0.07147264480590801,
508,509,0,Marjaniementie,tertiary,0.0,0.0,0.0,0.0,0.0,0.0,
508,510,0,Marjaniementie,tertiary,0.0,0.0,0.0,0.0,0.0,0.0,
510,508,0,Marjaniementie,tertiary,0.0,0.0,0.0,0.0,0.0,0.0,
510,511,0,"['Marjaniementie', 'Kissankellontie']",tertiary,0.0,0.0,0.0,0.0,0.0,0.0,
511,510,0,"['Marjaniementie', 'Kissankellontie']",tertiary,0.0,0.0,0.0,0.0,0.0,0.0,
511,512,0,Kissankellontie,tertiary,0.0,0.0,0.0,0.0,0.0,0.0,
1180,2098,0,Karjatanhuanpolku,tertiary,0.0,0.0,0.0,0.0,0.0,0.0,
1180,1151,0,Karjatanhuanpolku,tertiary,0.0,0.0,0.0,0.0,0.0,0.0,
1180,1125,0,Kehä I,trunk,0.0,0.0,0.0,0.0,0.0,0.0,
514,1626,0,Kehä I,trunk,0.04320144653320299,0.04320144653320299,0.04320144653320299,0.04320144653320299,0.04320144653320299,0.04320144653320299,
514,1126,0,,trunk_link,0.0,0.0,0.0,0.0,0.0,0.0,
1626,2055,0,Kehä I,trunk,0.03812789916992201,0.03812789916992201,0.048848539590836,0.09221836026708,0.03812789916992201,0.24956235881844896,
1126,1148,0,Kontulantie,primary,0.0,0.0,0.0,0.0,0.0,0.0,
1126,1182,0,Kurkimäentie,tertiary,0.08300018310546901,0.08300018310546901,0.08300018310546901,0.08300018310546901,0.08300018310546901,0.08300018310546901,
1126,1626,0,,trunk_link,0.0,0.0,0.0,0.0,0.0,0.0,
1126,1627,0,,trunk_link,0.11525678634643599,0.27755165100097695,,,0.0,,71
1107,2213,0,Hämeenlinnanväylä,trunk,0.0,0.0,0.0,0.0,0.0,0.0,
1402,1401,0,Vaskivuorentie,secondary,0.0,0.0,0.024406543161874,0.08712120944192099,0.0,,198
1402,1400,0,Vaskivuorentie,secondary,,,,,,,20
516,517,0,,trunk_link,0.0,0.0,0.0,0.0,0.0,0.0,
516,814,0,Hämeenlinnanväylä,trunk,,,,,0.027298998453296,,44
517,518,0,,trunk_link,0.0,0.0,0.0,0.0,0.0,0.0,
517,214,0,,trunk_link,0.0,0.0,0.0,0.0,0.0,0.0,
814,192,0,Hämeenlinnanväylä,trunk,0.0,0.0,0.0,0.0,0.0,0.0,
813,129,0,,trunk_link,0.0,0.053361634064149,0.163519757767066,0.273940700073584,0.0,,198
813,812,0,,trunk_link,0.0,0.053361634064149,0.163519757767066,0.273940700073584,0.0,,198
519,1914,0,Rajatorpantie,secondary,0.0,0.0,0.0,0.0,0.0,0.0,
519,1511,0,Rajatorpantie,secondary,0.0,0.0,0.0,0.0,0.0,0.0,
1914,1515,0,Rajatorpantie,secondary,0.0,0.0,0.0,0.0,0.0,0.0,
1914,519,0,Rajatorpantie,secondary,0.0,0.0,0.0,0.0,0.0,0.0,
1893,533,0,Linnanherrantie,tertiary,0.061622601862560994,0.061622601862560994,0.061622601862560994,0.061622601862560994,0.061622601862560994,0.061622601862560994,
1893,521,0,Linnanherrantie,tertiary,0.019445079683564,0.019445079683564,0.019445079683564,0.019445079683564,0.019445079683564,0.019445079683564,
524,525,0,Länsimäentie,secondary,0.0,0.0,0.0,0.0,0.0,0.0,
524,523,0,Länsimäentie,secondary,0.0,0.0,0.0,0.0,0.0,0.0,
1189,1188,0,Rekipellontie,tertiary,0.056073664305785004,0.056073664305785004,0.056073664305785004,0.056073664305785004,0.056073664305785004,0.056073664305785004,
1189,523,0,"['Rekipellontie', 'Aarteenetsijäntie']",tertiary,0.025051305662695998,0.025051305662695998,0.025051305662695998,0.025051305662695998,0.025051305662695998,0.025051305662695998,
525,524,0,Länsimäentie,secondary,0.0,0.0,0.0,0.0,0.0,0.0,
525,2253,0,Länsimäentie,secondary,0.0,0.0,0.0,0.0,0.0,0.0,
2253,525,0,Länsimäentie,secondary,0.0,0.0,0.0,0.0,0.0,0.0,
2253,526,0,Länsimäentie,secondary,0.0,0.0,0.0,0.0,0.0,0.0,
526,2252,0,Länsimäentie,secondary,0.0,0.0,0.0,0.0,0.0,0.0,
526,1127,0,"['Keihästie', 'Rajakyläntie']",tertiary,0.241801917702667,0.241801917702667,0.241801917702667,0.241801917702667,0.241801917702667,0.241801917702667,
526,2253,0,Länsimäentie,secondary,0.0,0.0,0.0,0.0,0.0,0.0,
526,1194,0,Pallastunturintie,tertiary,0.0,0.0,0.0,0.0,0.0,0.0,
2252,2155,0,Länsimäentie,secondary,0.0,0.0,0.0,0.0,0.0,0.0,
2252,526,0,Länsimäentie,secondary,0.0,0.0,0.0,0.0,0.0,0.0,
1127,1128,0,Maratontie,secondary,0.015326539614676,0.015326539614676,0.015326539614676,0.015326539614676,0.015326539614676,0.015326539614676,
1127,526,0,"['Keihästie', 'Rajakyläntie']",tertiary,0.241801917702667,0.241801917702667,0.241801917702667,0.241801917702667,0.241801917702667,0.241801917702667,
1127,2547,0,Maratontie,secondary,0.10605440869124198,0.10605440869124198,0.10605440869124198,0.10605440869124198,0.10605440869124198,0.10605440869124198,
1194,2160,0,Pallastunturintie,tertiary,0.0,0.0,0.0,0.0,0.0,0.0,
1194,526,0,Pallastunturintie,tertiary,0.042969306929422,0.042969306929422,0.042969306929422,0.042969306929422,0.042969306929422,0.042969306929422,
527,528,0,Länsimäentie,secondary,0.008165769575214001,0.008165769575214001,0.008165769575214001,0.008165769575214001,0.008165769575214001,0.008165769575214001,
527,1193,0,Pallastunturintie,tertiary,0.15675962495449697,0.15675962495449697,0.15675962495449697,0.15675962495449697,0.15675962495449697,0.15675962495449697,
527,2155,0,Länsimäentie,secondary,0.053110264752557,0.053110264752557,0.053110264752557,0.053110264752557,0.053110264752557,0.053110264752557,
528,529,0,Länsimäentie,secondary,0.0,0.0,0.0,0.0,0.0,0.0,
528,527,0,Länsimäentie,secondary,0.008165769575214001,0.008165769575214001,0.008165769575214001,0.008165769575214001,0.008165769575214001,0.008165769575214001,
1193,527,0,Pallastunturintie,tertiary,0.15675962495449697,0.15675962495449697,0.15675962495449697,0.15675962495449697,0.15675962495449697,0.15675962495449697,
1193,2160,0,Pallastunturintie,tertiary,0.0,0.0,0.0,0.0,0.0,0.0,
2155,2252,0,Länsimäentie,secondary,0.0,0.0,0.0,0.0,0.0,0.0,
2155,527,0,Länsimäentie,secondary,0.010193079662351,0.010193079662351,0.010193079662351,0.010193079662351,0.010193079662351,0.010193079662351,
529,528,0,Länsimäentie,secondary,0.0,0.0,0.0,0.0,0.0,0.0,
529,2548,0,Länsimäentie,secondary,0.0,0.0,0.0,0.0,0.0,0.0,
2548,2547,0,Maratontie,secondary,0.021238654437426004,0.021238654437426004,0.021238654437426004,0.021238654437426004,0.021238654437426004,0.021238654437426004,
2548,529,0,Länsimäentie,secondary,0.0,0.0,0.0,0.0,0.0,0.0,
2548,2262,0,Länsimäentie,secondary,0.0,0.0,0.0,0.0,0.0,0.0,
534,530,0,Humikkalantie,tertiary,0.0,0.0,0.0,0.0,0.0,0.0,
534,537,0,Humikkalantie,tertiary,0.010502574710613,0.010502574710613,0.010502574710613,0.010502574710613,0.010502574710613,0.010502574710613,
534,533,0,Linnanherrantie,tertiary,0.0,0.0,0.0,0.0,0.0,0.0,
531,1607,0,Itäväylä,primary,0.044276291315322,0.044276291315322,0.044276291315322,0.044276291315322,0.044276291315322,0.044276291315322,
531,2241,0,Mellunmäentie,secondary,0.043990550039705,0.043990550039705,0.043990550039705,0.043990550039705,0.043990550039705,0.043990550039705,
531,2088,0,Itäväylä,primary,0.018799958536401,0.018799958536401,0.018799958536401,0.018799958536401,0.018799958536401,0.018799958536401,
1607,348,0,Itäväylä,primary,0.0,0.0,0.0,0.0,0.0,0.0,
1607,1608,0,Kallvikintie,secondary,0.14292725201033,0.14292725201033,0.14292725201033,0.14292725201033,0.14292725201033,0.14292725201033,
1607,531,0,Itäväylä,primary,0.018799958536401,0.018799958536401,0.018799958536401,0.018799958536401,0.018799958536401,0.018799958536401,
