u,v,key,weighted_centrality
1572,335,0,4272.739872178412
1572,334,0,4461.0452892005205
2344,2191,0,4137.337639231078
2344,334,0,3790.348981052682
335,504,0,2068.3600355555905
335,336,0,11106.22406727118
335,1572,0,4643.950067123895
504,2272,0,21344.70566505333
336,335,0,2942.060049357534
336,923,0,5265.631676325064
336,1912,0,3398.181587004968
336,823,0,9600.462394245742
2272,586,0,3497.6405179747126
2272,380,0,17906.913469772593
923,924,0,4924.156322593845
923,336,0,4947.295052757457
1912,1057,0,3027.5925847694343
1912,336,0,2821.6498827700675
823,337,0,28976.168592981532
924,925,0,4644.3308346423255
924,923,0,4601.561081479827
1057,748,0,433.5104765944836
1057,1056,0,2314.322699956552
1057,1912,0,2446.802262987859
337,747,0,3701.0843975769194
337,338,0,25279.342812952913
747,746,0,5079.448371351671
747,745,0,3723.8607599747975
747,338,0,6527.226106209618
338,339,0,31820.141207754335
746,2544,0,4277.534361812019
746,503,0,4627.6088234542585
746,747,0,6876.850669516877
745,2203,0,3407.465057495088
745,747,0,4748.34155289545
339,340,0,5499.85003818674
339,1824,0,26403.438365406844
340,21,0,6150.926963090911
1824,588,0,21479.987910986496
1824,1447,0,5006.5976502570165
588,589,0,25254.678449341623
588,340,0,567.9297290677431
1447,1446,0,5911.151086035002
1661,793,0,8630.914818091738
342,343,0,4923.842110815414
342,735,0,3907.3452538284446
342,1661,0,8175.267776917943
1635,1734,0,33742.17788462025
1635,12,0,15263.59233343871
343,342,0,8381.88910118191
343,344,0,5038.755043777182
735,730,0,3072.419586093431
735,342,0,1529.541233786631
344,737,0,4496.45090538232
344,343,0,8403.863360501065
344,345,0,5866.334196718845
730,1037,0,508.6568566849808
730,735,0,739.0239239926752
730,729,0,3129.2908805261104
737,738,0,5409.138419654633
737,736,0,6858.939049179957
737,344,0,5069.786666330013
345,1654,0,5864.86833011752
345,344,0,8565.168078851328
738,737,0,6111.853930342948
738,2226,0,5484.901378427791
736,739,0,6669.382009533904
736,737,0,6636.6206257970025
1654,883,0,5827.2433877063295
1654,345,0,8470.763538607418
883,734,0,6748.92150870484
883,346,0,2062.767739852335
883,1654,0,8477.546954137366
883,1586,0,1812.848248626362
346,782,0,95.63999160561663
346,883,0,3177.4911358231266
346,729,0,1756.0936097545
782,1586,0,703.9987103174592
782,346,0,211.01760741301305
729,346,0,2799.8477478590166
729,731,0,2248.039520605789
729,723,0,2554.99006981575
729,730,0,852.7236519607858
1586,883,0,1608.6539169368166
1586,782,0,863.7846840659369
734,1662,0,7473.767680506805
731,729,0,1118.5239477842408
731,1791,0,1814.4232578040962
723,721,0,1322.8431646376546
723,862,0,1590.45272386926
723,729,0,2436.781993801029
347,2107,0,5246.612761829069
347,521,0,6111.078840399685
2107,347,0,6023.183149978968
2107,2108,0,5149.198258134242
521,347,0,5342.7630366971525
521,520,0,6131.932944221829
521,1893,0,403.7148800545897
2108,464,0,3135.8078803832727
2108,2107,0,5934.0232307315555
2108,2089,0,4409.230863782566
520,521,0,5404.011947447369
520,428,0,6644.307791485313
520,429,0,
520,532,0,843.5420946245143
1893,533,0,163.19640192216502
1893,521,0,371.57465757389224
348,2090,0,3424.786029785864
1607,348,0,3423.9233668359934
1607,1608,0,4457.60879856957
1607,531,0,5853.981389821716
351,352,0,981.103122327068
351,350,0,1174.059775294132
351,1605,0,168.52605894922002
352,351,0,988.8436997030877
352,1664,0,888.5458133778347
1605,351,0,174.41706557331648
1664,353,0,691.431195479366
1664,1665,0,168.52605894922013
1664,352,0,890.3953841297722
353,1664,0,681.4987529831274
353,354,0,586.87388653014
1665,1664,0,174.41706557331645
354,2032,0,613.0329583610833
354,353,0,571.0504374098145
2032,1995,0,708.3755916469529
2032,2033,0,856.8033529379522
2032,354,0,591.3185026166692
1995,1642,0,553.7870326977143
1995,2032,0,758.4669445546496
1941,1692,0,3430.9937152967573
1941,1940,0,1392.1071590174467
2394,2393,0,5035.688589124304
2394,1624,0,4897.533500366291
372,357,0,220.46234019248703
372,373,0,495.88982388118995
373,372,0,457.4926452428282
373,374,0,833.6536174551042
373,2192,0,902.7484596617172
359,360,0,608.5906683104987
359,1724,0,911.0822940828766
360,2099,0,1463.1686528382377
360,361,0,863.3246051259397
360,359,0,778.5653679491567
2099,1822,0,1716.3990713311857
2099,360,0,1611.9145661391842
361,382,0,340.0284649150002
361,362,0,174.15598311571284
361,360,0,804.7939616589864
1822,2099,0,1785.385554827387
1822,363,0,2050.311089239056
382,362,0,398.99884624978563
382,1744,0,325.9992578716941
382,361,0,350.2028655761612
1744,382,0,334.67752867209697
363,1347,0,2381.6713319990104
363,1822,0,2039.538142930486
1347,363,0,2291.138955885628
1347,1601,0,2719.8814355316604
1601,1347,0,2549.589629613535
1601,366,0,4245.307920693144
1601,1867,0,1492.5573845857034
364,365,0,9221.285207607836
364,1335,0,33713.47125353766
364,497,0,16907.49585133954
364,367,0,16934.85571124694
365,1223,0,2930.26627698527
365,1341,0,9730.989909928627
365,364,0,10391.067258755173
365,1354,0,4718.476213953749
1335,772,0,33792.278174791856
1335,364,0,19847.444981132056
1335,1336,0,120.28195154722155
497,1349,0,14951.556157454354
497,500,0,1783.8127188375777
497,498,0,16880.853975569622
367,893,0,9049.621076997953
367,892,0,8035.031266476818
1223,1220,0,23712.493109690946
1223,1221,0,20321.65285494604
1223,365,0,2296.0290513973614
1341,1357,0,11450.612422628274
1341,1959,0,1658.4254294506404
1341,576,0,11444.869230664408
1354,365,0,4700.8990135311715
1354,1733,0,4593.974340714841
1354,1334,0,1305.2904565030628
772,791,0,2768.557732485499
772,1729,0,31000.969319836113
1336,1335,0,272.91039800073713
1336,1351,0,4428.577712346341
1336,1353,0,4341.983404873903
1349,1761,0,2402.916751636586
1349,1350,0,12385.221195936994
1349,497,0,14953.76394462882
500,1556,0,1943.3147642390493
500,497,0,1801.1880888664962
500,1792,0,2612.619902013776
498,364,0,17030.650607797856
893,1769,0,9199.417709225827
892,1539,0,12483.120537479734
1220,1623,0,1984.2753512304942
1220,1224,0,28020.38268583435
1220,1223,0,20761.420717381043
1221,366,0,4100.927308543931
1221,574,0,16271.71252863371
1357,365,0,11501.599404858103
1959,1334,0,1900.131680666503
1959,1341,0,1605.531103573064
1959,2574,0,377.73181175730497
1959,2573,0,377.73181175730497
576,366,0,13397.955403388061
576,1341,0,13166.399087013308
576,1222,0,3690.4125568816075
1733,1353,0,4489.2560488687095
1733,1354,0,4470.502309161486
1334,2167,0,1644.0484091526857
1334,1345,0,325.9992578716941
1334,1354,0,1433.9364101051833
1334,1959,0,1915.4907222031595
366,574,0,12156.991343485652
366,576,0,5659.47514636257
366,1601,0,4007.4835725833004
574,1687,0,28508.463301916378
1687,330,0,8555.436313483295
1687,35,0,19942.472953430242
1222,1223,0,22587.501039438102
1867,1601,0,1480.3304969728422
1867,1623,0,1413.595106064851
1769,499,0,9699.724591294334
1769,1746,0,4874.021680113889
1539,1542,0,3694.9737726540307
1539,1541,0,8750.195267610241
368,369,0,956.5274933249586
368,2116,0,1050.085885475688
369,368,0,1018.1482031685356
369,1875,0,1003.8960584554372
2116,368,0,948.9978716534144
2116,401,0,1399.502138013966
1875,369,0,1026.0494643203042
1875,2183,0,1056.5479236836516
401,404,0,2206.6912571057796
401,2116,0,1294.1948314950491
401,402,0,432.7600641403631
401,1972,0,4396.899235549841
2183,370,0,1109.3126407529958
2183,1875,0,1039.234025569811
370,2183,0,1052.5314386604555
370,371,0,7087.090640004246
370,2011,0,6718.286381943801
371,370,0,7913.752759812709
371,391,0,10455.69553513387
371,1062,0,15366.73529009685
371,410,0,1085.771668282695
391,389,0,11603.127921644396
391,1568,0,1478.3028888090294
391,2244,0,2171.8192075317743
1062,1063,0,12496.004756868051
1062,408,0,5507.322112808785
1062,371,0,14875.756095417915
2551,1862,0,9680.444222863529
389,388,0,27714.610799596754
1063,1071,0,2780.6444820495026
1063,1080,0,9679.728875681732
408,1070,0,2718.8265806862364
408,1062,0,5812.6494383119425
408,2074,0,2553.554121776606
374,373,0,692.0757066166327
374,2049,0,792.4208644426527
2192,373,0,947.2142257005524
2192,2230,0,1194.6597184397158
2049,374,0,592.127987442895
2049,2050,0,1030.9681809451668
2050,2052,0,1942.2687733842054
2050,2049,0,826.8131682257341
2050,2048,0,3313.9336204211386
2434,377,0,5153.072748145246
2434,376,0,6127.822371898996
377,378,0,5164.360928818801
377,2434,0,6094.717366219236
378,377,0,6075.134078165459
378,379,0,5176.231020198601
379,378,0,6056.132700818012
379,586,0,5342.082740583779
586,587,0,6880.871253909773
586,380,0,6784.825659697773
586,379,0,6179.491785499445
587,1723,0,5119.789656585787
587,1641,0,9635.288823472105
587,586,0,10962.972804845049
380,1344,0,24734.231765174845
1344,608,0,606.8821733191476
1344,1789,0,24147.304715265047
608,1343,0,5879.4037907016145
1789,807,0,8489.309923302897
1789,278,0,15716.709758119796
2477,2475,0,13815.496689720936
2477,2524,0,3560.691763227859
2475,265,0,32422.476823116976
2199,2475,0,16732.557356099118
2199,797,0,16094.431783343081
388,387,0,24197.013842909753
388,1634,0,3602.5793160548683
393,1972,0,4519.4908658699715
393,394,0,20917.421684148096
1204,389,0,16026.500518577523
1204,2011,0,8675.842169308344
394,1176,0,2603.210013166792
394,395,0,18301.107305115802
395,1177,0,20851.78121084713
411,412,0,3986.0561662741834
411,2256,0,3400.864707252131
1177,1611,0,22187.449187286595
1611,398,0,29810.875447324834
396,1488,0,2249.046852518438
396,405,0,1655.1780543104253
1488,1611,0,7533.213731101922
1488,403,0,1111.2535729760705
1488,396,0,2021.2648522347213
405,413,0,1306.4433960561437
405,396,0,1792.747525660785
413,414,0,881.3477307995004
413,405,0,1439.7935747097767
413,1864,0,680.633442899766
398,1157,0,4162.925729353213
398,399,0,25626.25780017857
1157,1158,0,5103.343475229331
1157,1179,0,2738.435048780129
399,275,0,25419.1343687494
404,403,0,2273.1540283375625
404,401,0,3683.379519492508
402,401,0,379.7881053973557
402,2118,0,1475.010783096958
402,403,0,1014.3386955622702
2118,402,0,1077.3702706435326
2118,406,0,1180.3872359537595
406,1100,0,1190.8727312956246
406,1070,0,2637.093538798989
406,2118,0,778.527430803635
414,416,0,808.8480299542493
414,413,0,963.0306815636916
1864,413,0,728.0813780925852
1864,415,0,355.33054593969734
1100,406,0,1207.282696112573
1100,407,0,983.7666756682647
1070,406,0,2254.455167967946
1070,408,0,3065.8335523813216
407,1100,0,989.3368693698925
407,1099,0,63.74465811965816
407,2257,0,1001.3787204636518
1099,407,0,110.03990384615348
1099,1098,0,229.91446990509723
2257,407,0,949.8138973234553
2257,417,0,905.5963067570018
1098,1099,0,265.36994451627237
1098,1097,0,439.7096556221662
417,2257,0,843.1917125014921
417,416,0,807.5780934977407
2074,2095,0,1516.4699534940246
2074,408,0,2547.5058747214257
2095,2074,0,1546.0531055748559
2095,1095,0,1301.0166756446
1155,1154,0,1192.4938330994655
1155,427,0,1671.2293638628068
426,1960,0,132.93948908234657
426,1154,0,1908.5268542904946
412,1178,0,2727.496352905456
412,1177,0,1245.4554475058692
416,417,0,734.3337281269058
416,414,0,886.3116880217601
415,418,0,292.51562637353976
415,1864,0,398.55918843583095
418,419,0,2256.8945939050814
418,415,0,331.5249761729943
418,507,0,1942.6438897829441
419,418,0,2334.007771626683
419,1179,0,2618.892214591307
507,418,0,1926.2319796526904
507,509,0,1574.3828522910112
509,508,0,1202.2805919193866
509,507,0,1579.662859952645
420,2276,0,900.2563966620178
420,2014,0,780.5441439595942
2276,2411,0,284.9744883501118
2276,420,0,755.2696846523495
2276,1957,0,1685.7462655583583
2014,420,0,891.98329829818
2014,2294,0,817.122841107395
2411,2276,0,1324.2778987998008
2411,2277,0,152.01714235227863
1957,421,0,788.0495446176662
1957,2276,0,467.1359687530687
1957,1960,0,1518.9057916282256
2294,2292,0,860.845944744171
2294,2014,0,895.0144377748885
422,421,0,390.3174869532285
422,2125,0,1250.274826010651
422,423,0,1633.3703054273892
1960,426,0,1686.1654550565363
2125,422,0,1306.5734600274861
2125,2187,0,1088.7315722668811
423,424,0,1761.1217028334959
423,422,0,1565.9849867578403
2187,2125,0,1111.4826486126383
2187,2292,0,963.7089132061674
424,423,0,1660.1888264928814
424,2435,0,1899.1956965889049
2435,425,0,2035.844088168733
2435,424,0,1764.7152625772105
425,1849,0,929.9562213929914
425,2052,0,1940.7460210322863
425,2435,0,1867.81609648593
1849,2296,0,908.821313857715
1849,425,0,916.2661560586428
2052,2050,0,2165.3718438614437
2052,425,0,1721.5050862747564
2296,2097,0,1367.2481600582319
2296,1849,0,830.2282401142952
427,1155,0,769.086913246678
427,1156,0,438.4760276299845
427,2277,0,989.6544384366181
1156,427,0,416.7841098381261
2277,427,0,18.991376678876676
2277,2411,0,1157.0003784560054
538,428,0,1756.7812697860104
538,532,0,
538,472,0,1394.4540884078447
538,1268,0,87.61131656804731
429,430,0,306.51740987142426
429,520,0,
429,433,0,35.48224852071007
532,466,0,551.9764135295995
532,520,0,814.3714987422686
532,538,0,
472,471,0,1246.3940188394106
472,538,0,1420.0853589283965
1268,1848,0,211.6283566169853
1268,538,0,100.78155818540456
433,432,0,11210.652722507437
433,1111,0,9484.440746566725
433,429,0,38.355029585798846
1111,1113,0,6971.267252304518
1111,1112,0,2535.412506263752
512,511,0,755.8759526252779
512,432,0,593.9939236232074
511,510,0,808.2847065053649
511,512,0,663.8282737961364
1113,1114,0,7848.343721570702
1112,1159,0,2644.627444152869
1112,1113,0,854.837457264959
1112,1161,0,1396.853673956733
434,2071,0,2036.3374280334729
434,1119,0,5337.454668006874
434,1172,0,2933.6519931701196
2071,434,0,2024.6724837866059
2071,582,0,1829.364716512974
1119,1120,0,8039.13772825176
1172,439,0,2761.5041411446946
1172,434,0,3289.670191266938
1172,1115,0,68.6100427350428
582,583,0,1605.7564013600336
582,1163,0,324.4115651709384
582,2071,0,1814.1582127431263
1120,1159,0,705.6759188034224
1120,1121,0,7363.940888478171
439,1172,0,3106.423067904164
439,2260,0,1380.9613063815275
439,1171,0,2360.7717268270385
439,2086,0,
1115,435,0,2618.2338535844124
1115,1119,0,2698.1415007229202
1115,1173,0,1428.1203031531768
1115,1172,0,49.23023504273507
435,579,0,1277.2112192138234
435,1689,0,2149.843010318195
435,1115,0,2461.734710291143
579,435,0,1177.1548038154642
579,2534,0,496.4141074203656
579,580,0,452.07911145227297
1689,1117,0,1896.3151494944086
1689,435,0,2139.9128234974223
2534,579,0,489.38277417028314
2534,2239,0,590.0929093170046
580,579,0,405.56657037814995
1117,1116,0,1669.3839767047857
1117,1689,0,1932.897503747741
1173,437,0,883.6163713823335
1173,436,0,797.1823165804881
1173,1115,0,1417.089175061065
436,1173,0,795.8684934550789
436,2535,0,427.6712606837587
2535,438,0,762.3844860001218
2535,436,0,472.8699786324785
437,1173,0,920.4116074897532
437,445,0,635.8307769726499
438,2260,0,1097.8754890942541
438,2535,0,777.1041249192099
445,2009,0,586.5325038319547
445,437,0,719.1385541541979
2009,1992,0,704.3289908212823
2009,445,0,671.4792643341012
2260,438,0,1082.116048983712
2260,439,0,1427.1998255216906
1171,440,0,2181.91207791789
1171,439,0,2628.9730554166176
2086,439,0,
2086,2091,0,2019.2556526804924
2086,1991,0,1672.7636624649297
440,1171,0,2419.634327477984
440,2091,0,2007.7556511339246
2091,2086,0,1842.4915611797715
2091,440,0,2214.998821664349
1991,1994,0,1498.4645710538994
1991,2086,0,1819.0486749361003
441,1174,0,1935.9743513225205
441,522,0,227.11282073726926
441,1175,0,2019.3017068551217
1174,441,0,1815.251467919247
1174,2388,0,1827.5249921237125
522,441,0,225.47383741666846
1175,2063,0,2116.5415699127584
1175,441,0,2143.3025568996427
2388,1174,0,1708.4410920410435
2388,1994,0,1719.1034107026926
2063,1175,0,2242.1814032779107
2063,442,0,2244.0501295516756
442,2063,0,2371.3289462373286
442,443,0,1765.6556037876571
442,447,0,3731.4394387225802
443,442,0,1735.2260236009408
443,1992,0,908.8015938428425
443,444,0,882.6658686948645
447,442,0,3888.285172645631
447,446,0,3847.444604635065
1992,2009,0,790.9147346440249
1992,443,0,820.5768666994991
444,2120,0,710.2308307344591
444,443,0,942.0999989719528
446,447,0,4003.427675608321
446,1610,0,3962.810881658678
2120,1674,0,835.8987714130549
2120,444,0,771.3039443321528
1674,2121,0,1962.1298504731956
1674,1679,0,2150.001520317546
1674,2120,0,875.9993495600927
1610,446,0,4117.93128968205
1610,1609,0,4077.5382697934097
1609,1608,0,4191.626769039168
1609,1610,0,4231.796014866716
448,2345,0,462.0067901461345
448,449,0,423.2103245782533
2345,448,0,459.427040460411
2345,2241,0,528.9454726151987
449,448,0,425.8919573890224
449,450,0,431.6936870695226
2241,531,0,597.3419542295672
2241,2345,0,526.4676060545173
450,449,0,434.4772030053398
450,451,0,442.84286152660667
451,450,0,445.7282605874662
451,452,0,458.7761161804522
452,451,0,461.763398366358
452,453,0,479.1986142297921
453,452,0,482.28777954074445
453,454,0,657.2069927997443
454,453,0,659.8730316660717
454,460,0,
454,455,0,892.2067411110686
460,459,0,2673.1248908238995
460,454,0,
460,461,0,1932.2193104076953
455,523,0,2278.9930539671454
455,536,0,2639.032950015368
455,454,0,894.4496535327686
455,456,0,2048.555370038365
459,458,0,2557.289044888816
459,530,0,35.130929487179465
459,460,0,1912.2820875406962
461,460,0,2693.163996815931
461,462,0,1972.9923622537324
523,524,0,2275.028264793872
523,1189,0,903.1987222540548
523,455,0,2343.184735584914
536,530,0,396.92821575891577
536,455,0,1832.4523743616458
536,1149,0,2507.2970038129183
456,457,0,2792.340923606579
456,458,0,1746.884759072548
524,525,0,2221.408987769911
524,523,0,2635.9074423307206
1189,1188,0,918.5267034028132
1189,523,0,606.088099890308
530,459,0,34.159722222222214
530,536,0,366.76017954675956
530,534,0,265.73346375846586
1149,536,0,1730.4613379266993
1149,1130,0,3099.1390609594173
1149,1131,0,5305.88668023072
457,455,0,2792.764050051239
458,456,0,2490.2471861961117
458,459,0,1805.6720333179398
534,530,0,234.17109383671936
534,537,0,294.45064365674176
534,533,0,424.3517762262247
462,463,0,2014.0098679710436
462,461,0,2734.038931786999
463,462,0,2775.158320629354
463,465,0,291.47369415715065
463,464,0,2206.892956288023
465,463,0,283.2191097097367
464,463,0,2976.397876518691
464,2108,0,2358.0483757052816
2089,2088,0,4382.7045496351975
2089,2108,0,5970.952678106447
466,467,0,165.7058153981502
466,533,0,404.5025920362316
466,532,0,528.110006030609
467,2098,0,607.96027428768
467,2145,0,703.8147600890625
467,466,0,182.88788836069756
533,534,0,472.7767258262097
533,466,0,371.7086960221149
533,1893,0,139.3107638888886
2098,1180,0,1112.3508290148195
2098,467,0,687.9029364536037
2145,467,0,646.3583592689365
2145,468,0,816.2556024480743
468,2145,0,764.1033900111967
468,469,0,925.8161440181119
469,470,0,1046.042753494603
469,468,0,878.9681199644971
470,471,0,1163.5505409748375
470,469,0,1004.4989178242556
471,470,0,1127.310893687775
471,472,0,1277.3294777432106
473,2398,0,11186.103271441165
473,2231,0,5399.377366147538
473,890,0,6805.0732331476875
2398,817,0,11397.397162068495
2398,473,0,11381.463196512825
2231,489,0,4941.261961331918
2231,473,0,5143.02103421683
890,473,0,6843.83663065427
890,818,0,6507.349659529819
817,2322,0,11890.907611627174
817,2398,0,11570.524077788405
489,2231,0,4607.443055735262
489,490,0,4483.146556516163
818,819,0,6398.10628966992
818,890,0,6468.650483370546
474,475,0,5540.493268332941
474,826,0,9338.153534496403
474,771,0,2859.941078610911
475,1949,0,4222.640784583054
475,474,0,5605.171067331237
826,474,0,9224.96738624938
826,2317,0,10492.786579107074
771,2397,0,1452.3941504165762
771,474,0,2892.2799781101003
1949,475,0,4271.149133831801
1949,476,0,2859.941078610911
2317,826,0,10363.430981110545
2317,2069,0,11015.619592498957
2397,771,0,1468.5636001661642
476,706,0,1452.3941504165762
476,1949,0,2892.2799781101003
706,476,0,1468.5636001661642
2020,2023,0,12119.249516535549
2149,137,0,29828.98250487239
2023,2172,0,2563.4798107646266
2023,123,0,9571.996276136804
479,480,0,1493.6859292259905
480,2283,0,1827.839812107819
480,2456,0,3.408777120315582
2283,58,0,17160.06903360474
2456,2283,0,15325.501316521579
481,2237,0,10318.307223419502
481,2321,0,11095.248585574836
2237,481,0,11095.517418620884
2237,482,0,10352.00564701392
2321,1486,0,563.1643038946396
2321,827,0,7008.071559842173
2321,481,0,10295.805381021702
2321,817,0,12041.801517995149
482,2236,0,11417.828657377759
482,816,0,808.4790362619406
482,2237,0,11106.982832863534
1486,753,0,187.14903846153834
1486,2321,0,584.0586380327336
827,1891,0,6828.363668978972
827,2321,0,6294.161908815638
816,753,0,110.22565628815624
816,482,0,841.4015082344157
753,816,0,115.63278388278425
753,754,0,279.1120884834135
753,1486,0,185.81036324786356
484,934,0,745.9498226733288
484,485,0,1566.1896431830146
484,922,0,840.7781437112743
934,933,0,1968.3678282090339
934,484,0,792.099670065785
934,935,0,1201.6943873412213
485,954,0,1632.3852579229253
485,484,0,1551.9078854630725
922,484,0,799.1143177802423
922,1324,0,968.0011283651119
922,921,0,132.29630281420447
933,2143,0,2037.711742138263
933,934,0,2004.4674206705656
935,934,0,1185.189647925229
935,936,0,1144.898340557146
954,955,0,3998.463451233619
954,485,0,1608.3077639445219
954,953,0,2780.402459277406
1324,922,0,902.8700884236316
1324,2437,0,1034.3695665598764
921,922,0,129.20852247771077
921,920,0,545.765687822106
955,956,0,3872.5971026877323
955,954,0,3723.8570425124144
953,954,0,3021.1356377619204
953,952,0,2814.417076485249
1694,1495,0,11668.383853996318
1694,548,0,11774.519279119017
2312,548,0,3506.9082024999793
2312,1718,0,2839.0189398835605
490,489,0,4071.865077253756
490,491,0,4300.043452624653
491,2536,0,4254.413136495797
491,490,0,3811.299399696389
491,2240,0,2719.959590725297
2536,491,0,3703.8443419325495
2536,643,0,4234.096416165492
2240,491,0,2704.3217586944284
2240,1524,0,2799.1932201036425
643,644,0,3831.152202903226
643,1653,0,4541.220388924748
643,2536,0,3739.196237830778
1524,2240,0,2706.092814406939
1524,801,0,1222.5148232370013
1524,2522,0,3099.9828498541387
625,629,0,433.05003919180734
625,492,0,1417.895027535531
845,624,0,5542.831034046835
845,627,0,5054.092069460152
2065,492,0,2148.91000798605
2065,762,0,2185.3879188479864
629,628,0,498.98204676756274
629,625,0,1164.39487043162
624,1386,0,9024.64530714921
627,623,0,1986.0989282094893
627,492,0,8581.843090950062
627,493,0,5107.520754362737
762,1369,0,1318.3296573421426
762,763,0,832.4843059124313
762,2065,0,1985.4037087371921
493,494,0,5017.939707958094
493,627,0,7974.980473509873
623,624,0,3497.7770393795095
496,1806,0,2390.168404665168
496,495,0,2508.0767563610975
1806,496,0,2342.6595384854168
1806,1492,0,2169.78163748012
1492,1491,0,135.5625
1492,1806,0,2133.2881188052247
1492,1805,0,2056.1832225678986
1761,1703,0,9387.503185931715
1761,1219,0,10207.714814270978
1761,1737,0,5367.356106916111
1761,1349,0,10356.705950230305
1350,1702,0,10469.808702540064
1350,1349,0,4479.864817489195
1350,1703,0,4815.273346640632
1556,1555,0,1283.5754895431357
1556,500,0,1956.2720906951995
1792,500,0,2663.262978560158
1792,2148,0,20203.650245308323
1792,1702,0,19388.088019689665
499,894,0,8237.27321721912
499,1557,0,1749.1003523845511
499,1746,0,19232.054071437065
894,836,0,8435.968865889901
894,1555,0,252.83226495726532
894,499,0,19242.71542128009
894,1657,0,1222.4272307370975
1557,499,0,576.3041694008606
1557,1555,0,1262.5811377756281
1746,1771,0,24255.872383777918
836,1779,0,11739.585635993008
836,894,0,19435.806277735035
836,2516,0,9758.22588861924
1555,1556,0,1342.757848972897
1555,1557,0,390.1014957264965
1555,894,0,1019.9045146030427
1657,2333,0,1074.8534408939092
1657,894,0,761.2763142419618
1657,1614,0,1194.8074072040674
1771,1767,0,20107.376377232176
1771,892,0,4298.292638774576
2148,836,0,7822.666674734704
2148,1886,0,12334.758537599037
1702,1792,0,19548.252001108936
1702,1350,0,7113.474732159359
1702,1868,0,27714.8259881437
501,797,0,18979.233294744303
501,323,0,14234.24534637504
1571,1348,0,19757.109750149277
1629,822,0,15408.122382403168
1629,1219,0,11312.868925908757
1629,2087,0,13404.217343760954
1433,746,0,6318.4414887399835
1433,503,0,25124.25717397548
503,1434,0,29756.12461496994
1434,335,0,10543.885925718732
1434,504,0,19216.49730680469
566,567,0,10326.444571044205
566,572,0,555.025109530989
572,835,0,419.6623945090873
508,509,0,1229.2525173729334
508,510,0,826.8306984116945
510,508,0,875.4945416571229
510,511,0,737.9289454680803
1125,514,0,23082.717292981117
514,1626,0,19994.211930368325
514,1126,0,8294.615673581313
1626,2055,0,25254.58469406317
1126,1148,0,6237.53459946781
1126,1182,0,1374.3619879099733
1126,1626,0,5195.469755283472
1126,1627,0,4084.2232187950176
2055,2053,0,1494.2835552315742
2055,1831,0,23793.848696503363
1148,1131,0,5257.952807607928
1148,1181,0,936.108591714668
1148,1126,0,6978.146405553092
1182,1183,0,995.4747920380333
1182,1126,0,1553.924473912523
1627,277,0,23886.50892029244
2213,1419,0,22215.373954725168
1401,1398,0,7384.855642569034
1401,2213,0,5806.9927200730435
1401,1402,0,3351.8779532778567
1401,1550,0,2158.3784031293258
1400,1404,0,2187.888402784578
1400,887,0,8872.524010557621
1400,1406,0,4274.473445577913
516,517,0,12477.39273055403
516,814,0,13080.901046702966
517,518,0,6656.801450737848
517,214,0,5826.325441856767
1914,1515,0,3424.7922654488793
1914,519,0,3149.2464166442155
1515,653,0,3389.5634646336393
1515,2182,0,815.0715553849724
1515,1914,0,3010.0461599564924
525,524,0,2581.8650388621213
525,2253,0,2202.0640222574716
1188,1187,0,1129.6590429382923
1188,1189,0,620.9929545944275
2253,525,0,2562.096946905046
2253,526,0,2180.5605154497425
526,2252,0,2469.041019259639
526,1127,0,151.61955128205167
526,2253,0,2540.1703136526926
526,1194,0,847.1535404546445
2252,2155,0,2572.3486927748645
2252,526,0,2888.8117437911233
1127,1128,0,426.49598901915203
1127,526,0,152.68910256410228
1127,2547,0,293.2371700603317
1194,2160,0,569.2829158586537
1194,526,0,801.230682246686
2155,2252,0,3007.427036708976
2155,527,0,2678.1358939111597
1128,1129,0,229.08141858141863
1128,1127,0,420.23135063466054
1128,1190,0,610.7688006438112
2547,1127,0,315.8789791295311
2547,2548,0,541.6960085870047
2160,1194,0,538.6676770533451
2160,1193,0,286.8984023737718
527,528,0,2780.336632898467
527,1193,0,
527,2155,0,3128.5218572478975
528,529,0,2878.9185913607744
528,527,0,3246.0302156378716
1193,527,0,
1193,2160,0,271.59078297111705
529,528,0,3359.9197935028474
529,2548,0,2980.8681856594694
537,534,0,222.71790858243122
537,1181,0,614.910973155681
531,1607,0,4297.223547783371
531,2241,0,594.9659707939325
531,2088,0,5916.407015578684
2088,2089,0,5943.563701009328
2088,531,0,4356.410527154498
1608,1609,0,4345.021851162567
1608,1607,0,4305.076379396121
1181,1148,0,1014.7955951717498
1181,537,0,601.1269781076868
535,546,0,9553.08956934242
535,2308,0,2419.7737302613755
535,1495,0,10832.909591293126
546,535,0,9148.138878970243
546,2310,0,8904.714515807049
2308,1573,0,1234.7082937021082
2308,535,0,2440.271863640581
1495,535,0,11207.113081596515
1495,1694,0,11304.429430382439
2310,810,0,8224.633251325573
2310,546,0,8489.514758745388
1573,2308,0,1244.95736039171
1130,1149,0,2971.665484739866
1130,1129,0,2037.1260350760217
1130,2186,0,1006.4629040077668
1131,1132,0,1229.6322016015101
1131,1148,0,5854.974601827066
1131,1149,0,4714.473330590038
539,540,0,3323.212465952799
539,1700,0,2722.009722344661
539,646,0,5148.077168423742
1700,539,0,4202.3681185236055
1700,1104,0,2757.722661019552
646,1565,0,1839.8689506400142
646,1472,0,2977.8679714490877
646,539,0,3294.033741952427
1104,1700,0,4220.655295664229
